gene,cell_line,guide_id,n_cells_post_qc,deg_count,top_program,data_source,license
ST3GAL4,RPE1,sgST3GAL4_0235,100,218,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0236,162,131,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0237,143,309,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0238,89,216,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0239,52,337,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0240,114,295,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0241,118,207,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0242,121,210,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0243,134,351,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0244,153,100,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0245,158,287,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0246,110,179,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0247,129,184,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0248,169,65,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0249,138,245,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0250,141,241,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0251,161,211,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0252,130,315,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0253,140,214,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0254,105,345,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0255,102,87,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0256,113,179,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0257,118,165,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0258,123,184,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0259,92,189,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0260,100,189,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0261,114,245,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0262,156,232,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0263,92,199,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0264,122,188,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0265,98,261,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0266,145,299,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0267,94,196,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0268,142,337,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0269,94,205,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0270,112,220,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0271,86,292,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0272,139,176,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0273,101,281,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0274,115,238,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0275,147,340,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0276,128,149,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0277,120,326,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0278,113,50,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0279,155,206,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0280,170,140,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0281,90,218,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0282,149,116,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0283,103,173,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0284,113,264,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0285,54,340,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0286,126,66,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0287,168,262,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0288,91,283,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0289,127,309,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0290,137,145,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0291,101,129,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0292,82,247,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0293,154,226,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0294,86,324,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0295,136,252,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0296,152,129,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0297,201,124,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0298,161,150,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0299,182,230,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0300,125,290,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0301,143,144,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0302,108,301,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0303,112,365,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0304,113,216,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0305,149,240,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0306,118,200,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0307,100,238,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0308,112,262,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0309,122,225,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0310,163,277,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0311,138,125,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0312,68,256,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0313,87,55,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0314,104,220,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0315,140,223,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0316,103,187,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0317,62,298,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0318,127,254,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0319,129,332,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0320,128,144,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0321,112,259,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0322,101,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0323,107,217,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0324,124,267,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0325,152,315,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0326,128,208,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0327,133,191,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0328,70,249,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0329,136,219,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0330,153,171,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0331,160,244,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0332,112,98,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0333,103,270,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0334,143,267,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0335,166,244,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0336,134,217,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0337,58,255,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0338,106,360,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0339,143,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0340,101,212,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0341,62,147,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0342,117,220,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0343,120,221,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0344,103,156,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0345,106,307,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0346,85,94,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0347,113,124,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0348,83,280,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0349,99,196,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0350,138,167,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0351,118,260,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0352,86,235,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0353,127,246,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0354,100,250,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0355,144,203,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0356,107,174,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0357,110,136,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0358,151,244,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0359,180,128,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0360,109,291,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0361,90,220,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0362,100,171,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0363,137,212,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0364,95,196,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0365,119,106,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0366,128,151,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0367,111,252,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0368,119,201,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0369,52,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0370,111,262,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0371,106,183,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0372,182,284,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0373,72,162,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0374,52,119,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0375,110,209,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0376,148,117,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0377,155,317,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0378,88,274,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0379,133,182,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0380,149,175,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0381,120,228,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0382,134,266,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0383,110,241,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0384,134,274,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0385,126,175,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0386,78,202,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0387,162,306,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0388,92,338,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0389,91,218,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0390,134,381,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0391,138,86,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0392,112,356,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0393,132,235,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0394,69,317,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0395,162,172,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0396,149,341,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0397,72,359,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0398,125,335,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0399,115,171,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0400,92,180,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0401,148,245,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0402,75,257,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0403,178,297,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0404,183,180,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0405,138,163,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0406,146,251,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0407,102,168,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0408,72,309,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0409,123,286,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0410,57,260,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0411,167,264,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0412,124,272,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0413,126,124,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0414,122,267,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0415,109,153,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0416,100,320,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0417,146,169,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0418,104,262,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0419,97,208,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0420,101,300,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0421,104,275,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0422,134,242,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0423,104,378,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0424,121,225,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0425,165,356,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0426,127,296,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0427,97,246,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0428,84,243,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0429,132,179,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0430,114,195,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0431,50,248,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0432,179,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0433,125,292,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0434,104,284,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0435,163,198,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0436,117,298,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0437,136,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0438,92,267,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0439,160,181,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0440,104,237,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0441,160,236,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
ST3GAL4,RPE1,sgST3GAL4_0442,128,294,sialylation_metabolism,Replogle_2022_GSE161462_simulation,CC_BY_4.0
