gene,cell_line,lineage,chronos_score,is_essential,data_source,license
STAT1,ACH-00088,CRC,-0.384,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00089,PANC,-0.5097,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00090,CRC,-0.3425,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00091,BRAIN,-0.4401,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00092,BREAST,-0.2164,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00093,BREAST,-0.3239,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00094,LUNG,-0.354,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00095,SKIN,-0.0548,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00096,BREAST,-0.2625,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00097,CRC,-0.3752,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00098,CRC,-0.4076,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00099,OTHER,-0.4972,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00100,OTHER,-0.3299,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00101,BRAIN,-0.2739,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00102,LUNG,-0.6072,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00103,OTHER,-0.5246,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00104,HEMA,-0.3974,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00105,BRAIN,-0.4847,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00106,BREAST,-0.3135,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00107,LUNG,-0.2927,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00108,CRC,-0.3383,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00109,OTHER,-0.2375,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00110,BREAST,-0.4077,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00111,LUNG,-0.3269,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00112,LUNG,-0.4705,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00113,SKIN,-0.2773,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00114,CRC,-0.3086,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00115,OTHER,-0.4998,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00116,HEMA,-0.3433,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00117,BRAIN,-0.3257,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00118,BREAST,-0.2778,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00119,SKIN,-0.2723,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00120,SKIN,-0.4282,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00121,SKIN,-0.2055,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00122,CRC,-0.2415,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00123,BREAST,-0.4287,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00124,CRC,-0.4914,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00125,PANC,-0.4172,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00126,BREAST,-0.5407,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00127,CRC,-0.2888,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00128,CRC,-0.1425,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00129,SKIN,-0.1068,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00130,CRC,-0.4834,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00131,OTHER,-0.202,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00132,SKIN,-0.3073,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00133,BREAST,-0.6794,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00134,SKIN,-0.3699,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00135,CRC,-0.3866,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00136,OTHER,-0.1384,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00137,PANC,-0.4506,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00138,HEMA,-0.2355,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00139,CRC,-0.3361,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00140,PANC,-0.5369,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00141,PANC,-0.4028,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00142,OTHER,-0.0903,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00143,SKIN,-0.346,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00144,PANC,-0.1841,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00145,LUNG,-0.1923,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00146,BREAST,-0.3872,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00147,PANC,-0.5125,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00148,BREAST,-0.4928,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00149,CRC,-0.1022,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00150,HEMA,-0.2972,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00151,OTHER,-0.5801,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00152,CRC,-0.1949,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00153,PANC,-0.588,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00154,CRC,-0.4439,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00155,BRAIN,-0.3078,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00156,LUNG,0.0581,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00157,SKIN,-0.1976,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00158,BRAIN,-0.3924,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00159,HEMA,-0.3158,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00160,CRC,-0.182,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00161,OTHER,-0.1067,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00162,LUNG,-0.3571,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00163,CRC,-0.3528,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00164,PANC,-0.4445,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00165,BREAST,-0.2202,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00166,HEMA,-0.1661,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00167,HEMA,-0.6108,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00168,LUNG,-0.3795,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00169,OTHER,-0.502,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00170,LUNG,-0.2974,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00171,PANC,-0.5057,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00172,LUNG,-0.518,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00173,OTHER,-0.1515,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00174,CRC,-0.3448,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00175,CRC,-0.329,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00176,BREAST,-0.2552,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00177,OTHER,-0.1744,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00178,OTHER,-0.3828,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00179,BRAIN,-0.3794,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00180,OTHER,-0.3788,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00181,OTHER,-0.1578,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00182,PANC,-0.3302,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00183,LUNG,-0.3637,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00184,HEMA,-0.2614,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00185,BRAIN,-0.0453,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00186,BREAST,-0.3089,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00187,CRC,-0.3604,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00188,BRAIN,-0.0286,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00189,LUNG,-0.1205,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00190,OTHER,-0.1423,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00191,LUNG,-0.3951,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00192,CRC,-0.41,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00193,HEMA,-0.5951,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00194,CRC,-0.1753,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00195,CRC,-0.3085,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00196,SKIN,-0.5901,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00197,OTHER,-0.1397,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00198,LUNG,-0.3706,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00199,LUNG,-0.3521,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00200,HEMA,-0.5469,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00201,OTHER,-0.2462,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00202,PANC,-0.2447,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00203,CRC,-0.3272,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00204,CRC,-0.3827,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00205,LUNG,0.074,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00206,CRC,-0.5005,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00207,BRAIN,-0.4282,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00208,CRC,-0.2138,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00209,PANC,-0.4722,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00210,BRAIN,-0.4832,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00211,SKIN,-0.1503,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00212,LUNG,-0.2292,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00213,HEMA,-0.2474,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00214,BRAIN,-0.2927,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00215,BRAIN,-0.4238,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00216,CRC,-0.3579,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00217,CRC,-0.3319,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00218,OTHER,-0.1931,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00219,BREAST,-0.2561,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00220,LUNG,-0.4592,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00221,PANC,-0.2016,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00222,BRAIN,-0.5718,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00223,OTHER,-0.3681,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00224,LUNG,-0.4913,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00225,OTHER,-0.4486,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00226,CRC,-0.031,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00227,PANC,-0.5406,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00228,SKIN,-0.4429,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00229,CRC,-0.2434,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00230,CRC,-0.3905,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00231,BREAST,-0.2967,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00232,OTHER,-0.1056,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00233,SKIN,-0.2218,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00234,OTHER,-0.3903,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00235,HEMA,-0.3401,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00236,PANC,-0.2404,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00237,HEMA,-0.2248,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00238,CRC,-0.3169,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00239,CRC,-0.2659,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00240,HEMA,-0.2658,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00241,HEMA,-0.3338,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00242,LUNG,-0.4108,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00243,PANC,-0.2086,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00244,SKIN,-0.2762,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00245,OTHER,-0.6321,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00246,SKIN,-0.4439,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00247,BREAST,-0.3921,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00248,BREAST,-0.3502,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00249,BREAST,-0.1394,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00250,SKIN,0.1603,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00251,OTHER,-0.6888,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00252,BREAST,-0.2743,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00253,LUNG,-0.3096,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00254,LUNG,-0.3471,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00255,BRAIN,-0.2386,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00256,HEMA,-0.2975,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00257,CRC,-0.3742,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00258,CRC,-0.3156,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00259,SKIN,-0.2365,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00260,CRC,-0.2508,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00261,HEMA,-0.2917,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00262,LUNG,-0.4075,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00263,CRC,0.1029,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00264,OTHER,-0.2661,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00265,CRC,-0.2056,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00266,LUNG,-0.3962,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00267,CRC,-0.2916,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00268,CRC,-0.2928,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00269,CRC,-0.6068,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00270,CRC,-0.4275,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00271,CRC,-0.4303,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00272,CRC,-0.4101,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00273,SKIN,-0.4805,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00274,BRAIN,-0.3134,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00275,BREAST,-0.1104,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00276,LUNG,-0.3004,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00277,PANC,-0.4972,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00278,OTHER,-0.4746,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00279,OTHER,-0.3766,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00280,CRC,-0.5323,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00281,LUNG,-0.2743,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00282,LUNG,-0.117,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00283,LUNG,-0.4064,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00284,SKIN,-0.3086,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00285,BREAST,-0.3843,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00286,CRC,-0.4144,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00287,BREAST,-0.2916,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00288,PANC,-0.4195,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00289,CRC,-0.4413,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00290,HEMA,-0.5629,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00291,CRC,-0.3103,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00292,OTHER,-0.1599,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00293,CRC,-0.2139,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00294,OTHER,-0.0962,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00295,OTHER,-0.4212,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00296,OTHER,-0.1924,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00297,HEMA,-0.4854,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00298,HEMA,-0.2136,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00299,SKIN,-0.0734,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00300,HEMA,-0.2452,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00301,CRC,-0.0707,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00302,PANC,-0.4098,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00303,PANC,-0.3401,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00304,OTHER,-0.4574,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00305,PANC,-0.3148,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00306,BREAST,-0.2795,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00307,SKIN,-0.3161,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00308,LUNG,-0.3911,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00309,CRC,-0.3936,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00310,PANC,-0.2682,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00311,BREAST,-0.3439,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00312,LUNG,-0.4928,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00313,BREAST,-0.6046,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00314,BREAST,-0.4093,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00315,BREAST,-0.5273,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00316,BREAST,-0.4453,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00317,BRAIN,-0.3835,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00318,LUNG,-0.3419,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00319,OTHER,-0.4199,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00320,OTHER,0.0087,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00321,PANC,-0.5092,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00322,BREAST,-0.1386,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00323,PANC,-0.3444,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00324,OTHER,-0.4186,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00325,SKIN,-0.2319,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00326,HEMA,-0.3879,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00327,PANC,-0.441,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00328,SKIN,-0.0515,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00329,LUNG,-0.6492,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00330,BRAIN,-0.3567,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00331,LUNG,-0.2915,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00332,BRAIN,-0.1088,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00333,OTHER,-0.3798,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00334,CRC,0.0792,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00335,SKIN,-0.2061,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00336,CRC,-0.6751,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00337,BRAIN,-0.5381,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00338,CRC,-0.2845,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00339,OTHER,-0.4916,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00340,CRC,-0.2378,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00341,OTHER,-0.3881,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00342,HEMA,-0.4994,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00343,SKIN,-0.4647,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00344,HEMA,-0.1922,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00345,HEMA,-0.6234,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00346,OTHER,-0.1632,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00347,LUNG,-0.1588,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00348,SKIN,-0.3697,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00349,CRC,-0.5307,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00350,SKIN,-0.2366,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00351,CRC,-0.393,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00352,SKIN,-0.5473,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00353,SKIN,-0.0336,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00354,PANC,-0.4527,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00355,PANC,-0.5408,1,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00356,HEMA,-0.2772,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00357,HEMA,-0.3302,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00358,PANC,-0.0971,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00359,SKIN,-0.3771,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00360,OTHER,-0.3755,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00361,CRC,-0.2697,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00362,CRC,-0.2901,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00363,CRC,-0.2855,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00364,SKIN,-0.2792,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00365,BREAST,-0.2953,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00366,HEMA,-0.3825,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00367,BRAIN,-0.1951,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00368,BREAST,-0.374,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00369,OTHER,-0.1993,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00370,HEMA,-0.1118,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00371,LUNG,-0.4216,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00372,BREAST,0.0407,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00373,LUNG,-0.4269,0,DepMap_26Q1_simulation,CC_BY_4.0
STAT1,ACH-00374,CRC,-0.4258,0,DepMap_26Q1_simulation,CC_BY_4.0
