gene,cell_line,lineage,demeter2_score,is_essential,data_source,license
ST6GALNAC1,ACH-sh0389,CRC,0.1142,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0390,HEMA,0.0586,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0391,LUNG,-0.1152,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0392,OTHER,0.0471,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0393,LUNG,0.0611,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0394,LUNG,0.0438,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0395,OTHER,-0.0446,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0396,LUNG,-0.0702,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0397,OTHER,-0.2062,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0398,CRC,-0.225,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0399,OTHER,-0.0704,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0400,OTHER,-0.1001,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0401,BREAST,-0.0489,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0402,HEMA,0.0642,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0403,OTHER,0.0462,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0404,OTHER,-0.1946,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0405,LUNG,-0.2024,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0406,CRC,-0.0481,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0407,BREAST,-0.0686,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0408,OTHER,0.0115,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0409,PANC,0.0679,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0410,BREAST,-0.0439,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0411,BREAST,0.055,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0412,SKIN,-0.0177,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0413,OTHER,0.3156,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0414,OTHER,0.089,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0415,CRC,0.0632,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0416,BREAST,-0.0597,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0417,CRC,-0.4488,1,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0418,BREAST,-0.1913,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0419,CRC,-0.2861,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0420,CRC,0.0322,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0421,BRAIN,0.089,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0422,LUNG,-0.1354,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0423,LUNG,-0.0065,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0424,SKIN,-0.192,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0425,BREAST,0.0373,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0426,LUNG,-0.0291,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0427,CRC,0.0391,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0428,CRC,-0.0884,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0429,OTHER,-0.2315,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0430,PANC,0.0085,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0431,PANC,-0.1225,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0432,PANC,0.1413,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0433,BRAIN,0.0184,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0434,OTHER,0.0996,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0435,LUNG,-0.0987,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0436,CRC,0.0551,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0437,PANC,-0.0604,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0438,BRAIN,0.0371,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0439,BREAST,0.1788,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0440,LUNG,-0.0146,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0441,PANC,-0.0309,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0442,BRAIN,-0.2717,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0443,BREAST,0.0502,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0444,OTHER,-0.0251,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0445,SKIN,0.1384,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0446,PANC,-0.109,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0447,CRC,-0.1563,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0448,PANC,0.1099,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0449,CRC,-0.1979,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0450,CRC,-0.1434,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0451,HEMA,-0.1258,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0452,OTHER,-0.018,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0453,PANC,-0.0141,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0454,LUNG,-0.1303,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0455,LUNG,-0.139,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0456,BRAIN,0.1479,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0457,CRC,-0.1117,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0458,SKIN,-0.0916,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0459,BREAST,0.1309,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0460,OTHER,0.1552,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0461,HEMA,-0.207,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0462,BREAST,-0.0378,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0463,SKIN,-0.0234,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0464,CRC,-0.1513,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0465,CRC,0.0845,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0466,HEMA,-0.0403,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0467,SKIN,0.1143,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0468,BREAST,0.018,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0469,BRAIN,-0.2994,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0470,OTHER,-0.0931,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0471,LUNG,-0.1246,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0472,PANC,-0.0518,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0473,CRC,0.1344,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0474,LUNG,0.2312,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0475,LUNG,-0.2642,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0476,PANC,0.0394,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0477,HEMA,-0.2116,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0478,CRC,-0.0875,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0479,LUNG,0.0775,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0480,CRC,0.0885,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0481,CRC,0.0831,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0482,BREAST,-0.199,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0483,LUNG,-0.2012,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0484,OTHER,-0.2296,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0485,PANC,0.1164,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0486,LUNG,0.0461,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0487,PANC,-0.0003,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0488,LUNG,-0.0565,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0489,HEMA,0.0672,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0490,CRC,-0.0204,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0491,SKIN,-0.0677,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0492,CRC,0.0909,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0493,BREAST,0.0531,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0494,PANC,-0.0393,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0495,CRC,0.1119,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0496,HEMA,0.1479,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0497,BREAST,-0.2317,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0498,HEMA,0.0597,0,Project_Achilles_simulation,CC_BY_4.0
ST6GALNAC1,ACH-sh0499,LUNG,-0.0597,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0000,SKIN,-0.4271,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0001,CRC,-0.0938,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0002,CRC,-0.4836,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0003,HEMA,-0.0634,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0004,SKIN,-0.2108,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0005,LUNG,-0.4129,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0006,HEMA,-0.3888,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0007,LUNG,-0.429,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0008,BREAST,-0.163,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0009,BREAST,-0.4724,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0010,OTHER,-0.2125,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0011,OTHER,-0.3722,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0012,LUNG,-0.2184,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0013,LUNG,-0.2293,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0014,BREAST,-0.4518,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0015,CRC,-0.1585,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0016,LUNG,-0.4362,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0017,OTHER,-0.2622,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0018,HEMA,-0.4268,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0019,PANC,-0.4934,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0020,PANC,-0.3786,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0021,OTHER,-0.1088,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0022,SKIN,-0.3249,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0023,OTHER,-0.3604,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0024,OTHER,-0.3387,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0025,CRC,-0.1918,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0026,CRC,-0.5372,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0027,HEMA,-0.1414,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0028,CRC,-0.3086,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0029,BREAST,-0.0832,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0030,LUNG,-0.1627,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0031,PANC,-0.2225,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0032,CRC,-0.612,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0033,BREAST,-0.5219,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0034,PANC,-0.364,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0035,CRC,0.0335,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0036,BREAST,-0.1905,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0037,PANC,-0.4404,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0038,LUNG,-0.4222,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0039,BREAST,-0.3161,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0040,BREAST,-0.3074,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0041,CRC,-0.2233,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0042,SKIN,-0.3626,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0043,CRC,-0.4614,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0044,SKIN,-0.1142,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0045,CRC,-0.3612,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0046,PANC,-0.3966,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0047,OTHER,-0.3758,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0048,LUNG,-0.3095,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0049,CRC,-0.2735,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0050,BREAST,-0.3351,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0051,BREAST,-0.4634,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0052,SKIN,-0.3088,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0053,CRC,-0.1875,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0054,CRC,-0.3377,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0055,OTHER,-0.2165,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0056,BREAST,-0.4594,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0057,SKIN,-0.3115,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0058,HEMA,-0.1233,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0059,HEMA,-0.145,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0060,OTHER,-0.2935,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0061,BREAST,-0.165,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0062,LUNG,-0.3223,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0063,CRC,-0.4332,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0064,BREAST,-0.3882,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0065,SKIN,-0.1545,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0066,SKIN,-0.0427,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0067,OTHER,-0.409,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0068,HEMA,-0.1636,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0069,PANC,-0.4886,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0070,CRC,-0.2309,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0071,PANC,-0.3145,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0072,OTHER,-0.3758,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0073,OTHER,-0.3426,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0074,BRAIN,-0.4949,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0075,SKIN,-0.4747,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0076,HEMA,-0.3889,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0077,BRAIN,-0.1683,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0078,SKIN,-0.3171,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0079,BREAST,-0.2938,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0080,BREAST,-0.4693,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0081,PANC,-0.2725,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0082,OTHER,-0.5015,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0083,SKIN,-0.2149,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0084,HEMA,0.0952,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0085,PANC,-0.4917,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0086,PANC,-0.2838,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0087,BRAIN,-0.451,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0088,BRAIN,-0.4595,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0089,LUNG,-0.0621,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0090,OTHER,-0.5839,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0091,LUNG,-0.4294,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0092,SKIN,-0.3844,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0093,BREAST,-0.3073,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0094,LUNG,-0.5462,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0095,OTHER,-0.1206,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0096,BRAIN,-0.2354,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0097,LUNG,-0.0276,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0098,BRAIN,-0.215,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0099,HEMA,-0.2367,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0100,BREAST,-0.1998,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0101,OTHER,-0.386,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0102,OTHER,-0.4534,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0103,LUNG,-0.3027,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0104,BRAIN,-0.4731,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0105,LUNG,-0.4028,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0106,LUNG,-0.5023,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0107,HEMA,-0.3535,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0108,OTHER,-0.3733,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0109,PANC,-0.2647,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0110,LUNG,-0.2712,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0111,LUNG,-0.4697,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0112,BREAST,0.0221,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0113,SKIN,-0.4276,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0114,OTHER,-0.1728,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0115,BRAIN,-0.5199,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0116,OTHER,-0.2376,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0117,HEMA,-0.3824,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0118,BREAST,-0.3507,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0119,OTHER,-0.2732,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0120,SKIN,-0.3648,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0121,BREAST,0.1257,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0122,BRAIN,-0.0947,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0123,HEMA,-0.3676,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0124,SKIN,-0.3816,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0125,PANC,-0.2177,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0126,OTHER,-0.447,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0127,PANC,-0.3548,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0128,PANC,-0.3808,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0129,OTHER,-0.3671,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0130,OTHER,-0.139,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0131,SKIN,-0.3775,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0132,BREAST,-0.1809,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0133,CRC,-0.3203,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0134,CRC,-0.4595,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0135,LUNG,-0.6563,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0136,CRC,-0.3523,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0137,OTHER,-0.182,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0138,LUNG,-0.2806,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0139,CRC,-0.191,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0140,PANC,-0.2387,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0141,SKIN,-0.493,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0142,CRC,-0.2659,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0143,CRC,-0.1669,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0144,OTHER,-0.2477,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0145,SKIN,-0.0498,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0146,OTHER,-0.2997,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0147,LUNG,-0.423,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0148,HEMA,-0.1563,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0149,CRC,-0.3328,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0150,SKIN,-0.3149,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0151,HEMA,-0.3843,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0152,CRC,0.0242,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0153,CRC,-0.2956,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0154,SKIN,-0.384,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0155,PANC,-0.1794,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0156,PANC,-0.4814,1,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0157,BRAIN,-0.1205,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0158,OTHER,-0.243,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0159,SKIN,-0.2883,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0160,HEMA,-0.3552,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0161,OTHER,-0.3119,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0162,OTHER,-0.2784,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0163,BREAST,-0.11,0,Project_Achilles_simulation,CC_BY_4.0
STAT1,ACH-sh0164,LUNG,-0.2533,0,Project_Achilles_simulation,CC_BY_4.0
